RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
1213971,2017211571,1304,0,ASSLT-AGG-GUN,1300,ASSAULT,06/12/2017,06/12/2017 06:52:00 PM,,24 AV E / E GALER ST,C,C2,6200.3018,-122.301612854,47.632278442,"(47.632278442, -122.301612854)"
1213985,20136074,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,01/06/2013,01/06/2013 02:01:00 AM,,6XX BLOCK OF 18 AV E,C,C2,7600.1004,-122.308670044,47.624832153,"(47.624832153, -122.308670044)"
1214438,201326976,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,01/24/2013,01/24/2013 12:00:00 AM,01/24/2013 09:00:00 AM,18XX BLOCK OF E HIGHLAND DR,C,C2,6400.3004,-122.307899475,47.630622864,"(47.630622864, -122.307899475)"
1214721,2014342901,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/13/2014,10/13/2014 11:00:00 AM,10/13/2014 02:50:00 PM,19XX BLOCK OF E CALHOUN ST,C,C2,6200.2026,-122.306388855,47.64100647,"(47.64100647, -122.306388855)"
1215062,2017217828,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/17/2017,06/17/2017 02:51:00 AM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1216385,2017221558,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/20/2017,06/20/2017 02:21:00 AM,,17XX BLOCK OF E DENNY WY,C,C2,7600.3012,-122.309486389,47.6185112,"(47.6185112, -122.309486389)"
1217574,201392722,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/19/2013,03/11/2013 12:00:00 PM,03/18/2013 04:30:00 PM,25XX BLOCK OF BOYER AV E,C,C2,6100.2020,-122.315742493,47.642608643,"(47.642608643, -122.315742493)"
1217836,2013100095,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/25/2013,03/25/2013 11:45:00 AM,,23XX BLOCK OF DELMAR DR E,C,C2,6200.3000,-122.315391541,47.640956879,"(47.640956879, -122.315391541)"
1218474,2013114158,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,04/05/2013,04/05/2013 11:28:00 AM,,20XX BLOCK OF E LOUISA ST,C,C2,6200.2021,-122.304649353,47.642456055,"(47.642456055, -122.304649353)"
1218857,201789395,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/13/2017,03/12/2017 01:00:00 PM,03/13/2017 10:45:00 AM,4XX BLOCK OF 25 AV E,C,C2,7700.2007,-122.299858093,47.622871399,"(47.622871399, -122.299858093)"
1218915,2013162341,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,05/14/2013,05/14/2013 01:00:00 PM,05/14/2013 03:45:00 PM,11XX BLOCK OF 19 AV E,C,C2,6400.3005,-122.307258606,47.629642487,"(47.629642487, -122.307258606)"
1219005,2017224568,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/22/2017,06/21/2017 08:00:00 PM,06/22/2017 10:00:00 AM,24XX BLOCK OF 42 AV E,C,C2,6300.1011,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
1219038,2013164223,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,05/16/2013,05/15/2013 08:45:00 PM,05/16/2013 07:40:00 AM,28XX BLOCK OF E MADISON ST,C,C2,7700.2000,-122.295829773,47.623714447,"(47.623714447, -122.295829773)"
1219134,2013219134,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/23/2013,06/23/2013 06:40:00 PM,,25XX BLOCK OF LAKE WASHINGTON BV E,C,C2,6200.1034,-122.298591614,47.642421722,"(47.642421722, -122.298591614)"
1219926,2013265757,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/26/2013,07/25/2013 11:30:00 PM,,24XX BLOCK OF BOYER AV E,C,C2,6100.2021,-122.312942505,47.640666962,"(47.640666962, -122.312942505)"
1221047,2017104544,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/25/2017,03/24/2017 11:00:00 PM,03/25/2017 09:00:00 AM,9XX BLOCK OF 18 AV E,C,C2,6400.3014,-122.308631897,47.627765656,"(47.627765656, -122.308631897)"
1222345,2013188063,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/02/2013,06/02/2013 05:00:00 AM,06/02/2013 10:00:00 AM,15XX BLOCK OF E HOWE ST,C,C2,6200.3005,-122.313171387,47.635944366,"(47.635944366, -122.313171387)"
1222405,2013306083,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,08/24/2013,08/24/2013 08:55:00 AM,,31XX BLOCK OF E MADISON ST,C,C2,6300.4017,-122.291687012,47.626529694,"(47.626529694, -122.291687012)"
1222486,2013275205,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2013,07/29/2013 03:00:00 PM,08/01/2013 08:00:00 PM,24XX BLOCK OF E LYNN ST,C,C2,6200.1044,-122.301292419,47.639526367,"(47.639526367, -122.301292419)"
1222912,2013342253,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/19/2013,09/19/2013 03:00:00 PM,09/19/2013 09:30:00 PM,2XX BLOCK OF 23 AV E,C,C2,7700.4004,-122.302490234,47.620792389,"(47.620792389, -122.302490234)"
1222922,2013347889,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/24/2013,09/19/2013 02:00:00 PM,09/24/2013 10:48:00 AM,3XX BLOCK OF CORYELL CT E,C,C2,7600.3007,-122.307884216,47.620944977,"(47.620944977, -122.307884216)"
1223012,2013214427,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,06/20/2013,06/20/2013 09:15:00 AM,06/20/2013 09:50:00 AM,23XX BLOCK OF ARBORETUM DR E,C,C2,6200.1047,-122.294624329,47.634147644,"(47.634147644, -122.294624329)"
1223951,2013361674,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,10/04/2013,10/04/2013 11:53:00 PM,,5XX BLOCK OF 22 AV E,C,C2,7600.1015,-122.30355835,47.623794556,"(47.623794556, -122.30355835)"
1224504,2013394908,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/31/2013,10/30/2013 05:00:00 PM,10/31/2013 07:53:00 AM,15XX BLOCK OF 26 AV E,C,C2,6200.1057,-122.299751282,47.632480621,"(47.632480621, -122.299751282)"
1228000,2015267388,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/03/2015,07/20/2015 12:01:00 AM,08/03/2015 07:00:00 AM,25XX BLOCK OF 42 AV E,C,C2,6300.3002,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
1228039,2015391048,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/08/2015,11/08/2015 04:07:00 PM,,25XX BLOCK OF EVERETT AV E,C,C2,6100.2021,-122.314231873,47.641963959,"(47.641963959, -122.314231873)"
1228372,2017231155,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/26/2017,06/26/2017 11:50:00 PM,,23XX BLOCK OF BOYER AV E,C,C2,6100.2021,-122.312942505,47.640666962,"(47.640666962, -122.312942505)"
1231664,2017243856,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,07/05/2017,07/05/2017 05:45:00 PM,,5XX BLOCK OF 20 AV E,C,C2,7600.1012,-122.305999756,47.623809814,"(47.623809814, -122.305999756)"
1233770,2017204357,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/07/2017,06/07/2017 05:01:00 PM,,18XX BLOCK OF E THOMAS ST,C,C2,7600.2005,-122.308311462,47.620491028,"(47.620491028, -122.308311462)"
1235031,201720874,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,01/17/2017,01/17/2017 08:00:00 AM,01/17/2017 07:00:00 PM,5XX BLOCK OF 20 AV E,C,C2,7600.1013,-122.305999756,47.623809814,"(47.623809814, -122.305999756)"
1235573,2016448293,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/14/2016,12/11/2016 08:00:00 PM,12/12/2016 08:00:00 AM,9XX BLOCK OF 24 AV E,C,C2,6400.1020,-122.301109314,47.627052307,"(47.627052307, -122.301109314)"
1236039,2012238580,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/23/2012,07/22/2012 09:00:00 PM,07/23/2012 07:30:00 AM,11XX BLOCK OF 22 AV E,C,C2,6400.3008,-122.303535461,47.629623413,"(47.629623413, -122.303535461)"
1239203,2017234246,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,06/29/2017,06/29/2017 07:28:00 AM,,16XX BLOCK OF E CALHOUN ST,C,C2,6200.2016,-122.309844971,47.641017914,"(47.641017914, -122.309844971)"
1239526,201417798,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,01/17/2014,01/16/2014 10:00:00 PM,01/17/2014 06:45:00 AM,20 AV E / E DENNY WY,C,C2,7600.2008,-122.306083679,47.618503571,"(47.618503571, -122.306083679)"
1239629,201748355,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/09/2017,02/09/2017 09:24:00 AM,,6XX BLOCK OF 21 AV E,C,C2,7600.1001,-122.304656982,47.62481308,"(47.62481308, -122.304656982)"
1241770,2017220245,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/19/2017,06/18/2017 10:30:00 PM,06/19/2017 05:15:00 AM,24XX BLOCK OF BOYER AV E,C,C2,6100.2021,-122.312942505,47.640666962,"(47.640666962, -122.312942505)"
1242784,2017262789,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/19/2017,07/18/2017 10:00:00 PM,07/19/2017 05:30:00 AM,24XX BLOCK OF BOYER AV E,C,C2,6100.2021,-122.312942505,47.640666962,"(47.640666962, -122.312942505)"
1243459,2017268148,1313,0,ASSLT-NONAGG,1300,ASSAULT,07/22/2017,07/22/2017 12:00:00 PM,07/22/2017 02:00:00 PM,20XX BLOCK OF 43 AV E,C,C2,6300.1008,-122.277099609,47.638027191,"(47.638027191, -122.277099609)"
1244826,201680146,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/06/2016,03/02/2016 07:15:00 AM,03/02/2016 10:00:00 AM,26XX BLOCK OF E VALLEY ST,C,C2,6400.1016,-122.297592163,47.625904083,"(47.625904083, -122.297592163)"
1245107,2017255470,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2017,07/13/2017 05:20:00 PM,07/13/2017 10:00:00 PM,24 AV E / E MCGRAW ST,C,C2,6200.1044,-122.302078247,47.640254974,"(47.640254974, -122.302078247)"
1246169,2016450414,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/15/2016,12/15/2016 08:22:00 PM,,10XX BLOCK OF WASHINGTON PL E,C,C2,6300.4016,-122.292877197,47.627868652,"(47.627868652, -122.292877197)"
1246196,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 07:55:00 AM,01/20/2017 01:55:00 PM,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1247018,2017276391,1313,0,ASSLT-NONAGG,1300,ASSAULT,07/28/2017,07/28/2017 01:03:00 PM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1250483,2016256191,1313,0,ASSLT-NONAGG,1300,ASSAULT,07/17/2016,07/17/2016 12:36:00 PM,,23XX BLOCK OF ARBORETUM DR E,C,C2,6200.1047,-122.294624329,47.634147644,"(47.634147644, -122.294624329)"
1251228,2017238508,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/02/2017,07/02/2017 02:20:00 AM,,20XX BLOCK OF 42 AV E,C,C2,6300.1014,-122.278442383,47.638034821,"(47.638034821, -122.278442383)"
1252312,2013392534,1316,3,THREATS-KILL,1300,THREATS,10/29/2013,10/29/2013 10:18:00 AM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1254216,2017265711,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/21/2017,07/19/2017 10:00:00 PM,07/20/2017 09:00:00 AM,15XX BLOCK OF 39 AV E,C,C2,6300.3020,-122.282684326,47.632396698,"(47.632396698, -122.282684326)"
1254683,201758948,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/17/2017,02/16/2017 01:00:00 PM,02/17/2017 10:00:00 AM,12XX BLOCK OF 23 AV E,C,C2,6400.3000,-122.3022995,47.632003784,"(47.632003784, -122.3022995)"
1255640,2012263004,1208,0,ROBBERY-RESIDENCE-WEAPON,1200,ROBBERY,08/09/2012,08/09/2012 09:00:00 PM,,2XX BLOCK OF 19 AV E,C,C2,7600.2004,-122.307357788,47.620075226,"(47.620075226, -122.307357788)"
1255778,2017257573,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/15/2017,07/09/2017 11:00:00 AM,07/14/2017 09:30:00 PM,18XX BLOCK OF 18 AV,C,C2,7900.5003,-122.308830261,47.618057251,"(47.618057251, -122.308830261)"
1256361,2016386928,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/25/2016,10/25/2016 08:30:00 AM,10/25/2016 08:49:00 PM,12XX BLOCK OF PARKSIDE DR E,C,C2,6300.4007,-122.290527344,47.632568359,"(47.632568359, -122.290527344)"
1257037,2017105804,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/26/2017,03/25/2017 09:30:00 PM,03/26/2017 09:00:00 AM,25XX BLOCK OF BOYER AV E,C,C2,6100.2019,-122.315742493,47.642608643,"(47.642608643, -122.315742493)"
1257062,201719208,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,01/16/2017,01/16/2017 12:50:00 PM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1257584,2017300006,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/14/2017,08/13/2017 11:00:00 PM,08/14/2017 07:30:00 AM,21 AV E / E JOHN ST,C,C2,7600.2008,-122.304740906,47.62021637,"(47.62021637, -122.304740906)"
1258023,2017300208,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/14/2017,08/11/2017 12:00:00 PM,08/14/2017 11:53:00 AM,E MADISON ST / 23 AV E,C,C2,7900.1000,-122.30254364,47.619171143,"(47.619171143, -122.30254364)"
1259853,2017293671,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/09/2017,08/08/2017 09:45:00 PM,08/09/2017 06:00:00 AM,20XX BLOCK OF E LYNN ST,C,C2,6200.2034,-122.304672241,47.639537811,"(47.639537811, -122.304672241)"
1259913,2017907110,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,08/09/2017,08/09/2017 06:00:00 AM,08/09/2017 10:00:00 AM,4XX BLOCK OF 25 AV E,C,C2,7700.2008,-122.299858093,47.622871399,"(47.622871399, -122.299858093)"
1260373,2016393905,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/31/2016,10/28/2016 12:00:00 PM,10/31/2016 08:30:00 AM,15XX BLOCK OF E CALHOUN ST,C,C2,6100.2022,-122.310966492,47.641025543,"(47.641025543, -122.310966492)"
1264835,2017308344,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/20/2017,08/18/2017 11:00:00 AM,08/18/2017 06:00:00 PM,4XX BLOCK OF 18 AV E,C,C2,7600.3000,-122.308700562,47.622657776,"(47.622657776, -122.308700562)"
1264900,2016275833,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,08/01/2016,08/01/2016 06:16:00 AM,08/01/2016 06:31:00 AM,22XX BLOCK OF 24 AV E,C,C2,6200.2036,-122.301940918,47.639122009,"(47.639122009, -122.301940918)"
1266241,2017119402,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,04/05/2017,04/05/2017 10:00:00 AM,04/05/2017 05:00:00 PM,20XX BLOCK OF 42 AV E,C,C2,6300.1014,-122.278442383,47.638034821,"(47.638034821, -122.278442383)"
1267506,201721659,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/18/2017,01/18/2017 09:30:00 AM,01/18/2017 01:13:00 PM,20XX BLOCK OF E JOHN ST,C,C2,7600.2008,-122.305397034,47.620220184,"(47.620220184, -122.305397034)"
1268049,2017300580,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/14/2017,08/12/2017 06:00:00 PM,08/14/2017 09:00:00 AM,18 AV E / E REPUBLICAN ST,C,C2,7600.3000,-122.308692932,47.623245239,"(47.623245239, -122.308692932)"
1268146,2017108225,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,03/28/2017,03/28/2017 09:47:00 AM,,23 AV E / E MADISON ST,C,C2,7900.1000,-122.30254364,47.619171143,"(47.619171143, -122.30254364)"
1268324,2017315388,1316,4,THREATS-OTHER,1300,THREATS,08/25/2017,08/25/2017 07:27:00 PM,,17XX BLOCK OF 19 AV,C,C2,7900.5001,-122.307403564,47.617168427,"(47.617168427, -122.307403564)"
1269044,2016335214,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/15/2016,09/15/2016 06:30:00 AM,09/15/2016 04:00:00 PM,15XX BLOCK OF 18 AV E,C,C2,6200.3001,-122.308708191,47.633136749,"(47.633136749, -122.308708191)"
1271683,201786058,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/10/2017,03/10/2017 08:00:00 AM,03/10/2017 05:15:00 PM,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1272684,2017328107,1313,0,ASSLT-NONAGG,1300,ASSAULT,09/04/2017,09/04/2017 01:00:00 AM,,42XX BLOCK OF E MADISON ST,C,C2,6300.1012,-122.278259277,47.635616302,"(47.635616302, -122.278259277)"
1272862,2017309817,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/21/2017,08/20/2017 09:00:00 PM,08/21/2017 04:50:00 PM,2XX BLOCK OF 23 AV E,C,C2,7700.4004,-122.302490234,47.620792389,"(47.620792389, -122.302490234)"
1273032,2017317780,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/27/2017,08/26/2017 09:00:00 PM,08/27/2017 10:00:00 AM,16XX BLOCK OF SHENANDOAH DR E,C,C2,6300.4002,-122.289360046,47.632522583,"(47.632522583, -122.289360046)"
1273710,2017319707,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,08/29/2017,08/28/2017 12:00:00 PM,08/29/2017 05:30:00 AM,15XX BLOCK OF 17 AV E,C,C2,6200.3008,-122.309883118,47.633216858,"(47.633216858, -122.309883118)"
1274587,2017325154,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/01/2017,09/01/2017 08:57:00 PM,,24XX BLOCK OF E HIGHLAND DR,C,C2,6400.1007,-122.300987244,47.630268097,"(47.630268097, -122.300987244)"
1274934,2017327291,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/03/2017,09/02/2017 10:00:00 PM,09/03/2017 05:00:00 AM,26XX BLOCK OF E ROY ST,C,C2,6400.1021,-122.298225403,47.625164032,"(47.625164032, -122.298225403)"
1275136,2017333793,1316,5,THREATS-WEAPON,1300,THREATS,09/08/2017,09/08/2017 12:23:00 AM,,18XX BLOCK OF E GLEN ST,C,C2,7600.2006,-122.308082581,47.619003296,"(47.619003296, -122.308082581)"
1275150,2017331324,1313,0,ASSLT-NONAGG,1300,ASSAULT,09/06/2017,09/06/2017 11:29:00 AM,,20XX BLOCK OF 43 AV E,C,C2,6300.1008,-122.277099609,47.638027191,"(47.638027191, -122.277099609)"
1275724,2017305147,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,08/18/2017,08/18/2017 03:05:00 AM,,26XX BLOCK OF 22 AV E,C,C2,6200.2011,-122.303794861,47.643428802,"(47.643428802, -122.303794861)"
1276348,2017336864,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,09/10/2017,09/09/2017 10:00:00 PM,09/10/2017 10:30:00 AM,24XX BLOCK OF E ALOHA ST,C,C2,6400.1017,-122.299926758,47.626670837,"(47.626670837, -122.299926758)"
1279806,2017342493,1316,4,THREATS-OTHER,1300,THREATS,09/14/2017,09/14/2017 12:30:00 PM,,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
1282521,2017289070,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/06/2017,08/06/2017 02:56:00 AM,,24XX BLOCK OF 42 AV E,C,C2,6300.1011,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
1282706,2015210206,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/22/2015,06/09/2015 07:00:00 AM,06/22/2015 07:30:00 AM,23 AV E / E JOHN ST,C,C2,7700.4004,-122.302497864,47.62020874,"(47.62020874, -122.302497864)"
1283330,2017291338,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,08/07/2017,08/07/2017 07:04:00 PM,,4XX BLOCK OF 24 AV E,C,C2,7700.2006,-122.30116272,47.623519897,"(47.623519897, -122.30116272)"
1283710,2017144460,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,04/25/2017,04/25/2017 06:08:00 PM,,21XX BLOCK OF E MADISON ST,C,C2,7600.2009,-122.303901672,47.618251801,"(47.618251801, -122.303901672)"
1283721,2017341692,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,09/13/2017,09/13/2017 09:12:00 PM,,18XX BLOCK OF 24 AV E,C,C2,6200.1059,-122.301544189,47.636154175,"(47.636154175, -122.301544189)"
1284365,2017301446,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/15/2017,08/15/2017 11:09:00 AM,,17XX BLOCK OF E DENNY WY,C,C2,7600.3012,-122.309486389,47.6185112,"(47.6185112, -122.309486389)"
1284437,2017301349,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/15/2017,08/05/2017 09:39:00 AM,08/14/2017 11:59:00 PM,11XX BLOCK OF 21 AV E,C,C2,6400.3008,-122.304740906,47.629631042,"(47.629631042, -122.304740906)"
1287576,2017350266,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/20/2017,09/19/2017 07:00:00 PM,09/20/2017 09:30:00 AM,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1287838,2017340254,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/12/2017,09/12/2017 10:15:00 PM,,17XX BLOCK OF 19 AV,C,C2,7900.5001,-122.307403564,47.617168427,"(47.617168427, -122.307403564)"
1291589,2017293707,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/09/2017,08/04/2017 11:59:00 PM,08/08/2017 05:00:00 PM,17XX BLOCK OF E DENNY WY,C,C2,7600.3012,-122.309486389,47.6185112,"(47.6185112, -122.309486389)"
1292248,2017334283,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/08/2017,08/16/2017 05:00:00 PM,09/08/2017 11:42:00 AM,2XX BLOCK OF 19 AV E,C,C2,7600.2004,-122.307357788,47.620075226,"(47.620075226, -122.307357788)"
1292812,201710726,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/09/2017,01/09/2017 08:15:00 AM,01/09/2017 03:15:00 PM,21XX BLOCK OF BOYER AV E,C,C2,6200.2030,-122.309501648,47.638965607,"(47.638965607, -122.309501648)"
1293047,2017354798,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/23/2017,09/22/2017 11:00:00 PM,09/23/2017 03:00:00 PM,20XX BLOCK OF E JOHN ST,C,C2,7600.2008,-122.305397034,47.620220184,"(47.620220184, -122.305397034)"
1293848,2017360156,1205,0,ROBBERY-STREET-WEAPON,1200,ROBBERY,09/27/2017,09/27/2017 04:27:00 PM,,21 AV E / E GALER ST,C,C2,6400.3002,-122.304710388,47.632293701,"(47.632293701, -122.304710388)"
1295444,2016410857,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/13/2016,11/12/2016 04:00:00 PM,11/13/2016 10:45:00 AM,6XX BLOCK OF 29 AV E,C,C2,6200.1053,-122.295532227,47.62461853,"(47.62461853, -122.295532227)"
1295929,2017367568,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/03/2017,10/02/2017 07:30:00 AM,10/02/2017 04:00:00 PM,20XX BLOCK OF 42 AV E,C,C2,6300.1013,-122.278442383,47.638034821,"(47.638034821, -122.278442383)"
1296549,2017327024,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,09/03/2017,09/02/2017 10:30:00 PM,09/03/2017 07:00:00 AM,6XX BLOCK OF 27 AV E,C,C2,7700.2002,-122.297683716,47.624763489,"(47.624763489, -122.297683716)"
1297513,2017351158,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/20/2017,09/18/2017 09:30:00 AM,09/20/2017 10:45:00 PM,23XX BLOCK OF E WARD ST,C,C2,6400.1009,-122.301742554,47.627429962,"(47.627429962, -122.301742554)"
1297829,2017359508,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,09/27/2017,09/26/2017 12:00:00 PM,09/26/2017 05:00:00 PM,17 AV E / E JOHN ST,C,C2,7600.3012,-122.310073853,47.619670868,"(47.619670868, -122.310073853)"
1301345,2017153021,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,05/02/2017,04/26/2017 09:55:00 AM,,19XX BLOCK OF E MADISON ST,C,C2,7900.5001,-122.306770325,47.616996765,"(47.616996765, -122.306770325)"
1302668,2017373238,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,10/07/2017,10/06/2017 10:00:00 AM,10/07/2017 12:02:00 PM,19XX BLOCK OF 25 AV E,C,C2,6200.1059,-122.300559998,47.636444092,"(47.636444092, -122.300559998)"
1303181,2017375128,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/09/2017,10/09/2017 01:00:00 AM,,7XX BLOCK OF 24 AV E,C,C2,6400.1023,-122.301139832,47.62556076,"(47.62556076, -122.301139832)"
1304820,2017197234,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/02/2017,06/02/2017 06:30:00 PM,,29XX BLOCK OF E FOSTER ISLAND RD,C,C2,6300.4004,-122.292953491,47.641231537,"(47.641231537, -122.292953491)"
1305494,2017359609,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/27/2017,09/23/2017 09:15:00 PM,09/23/2017 09:17:00 PM,17XX BLOCK OF E MADISON ST,C,C2,7900.4000,-122.309494019,47.6158638,"(47.6158638, -122.309494019)"
1306649,2017389849,2404,5,VEH-THEFT-OTHVEH,2400,VEHICLE THEFT,10/20/2017,10/18/2017 03:40:00 PM,10/18/2017 04:15:00 PM,24XX BLOCK OF 42 AV E,C,C2,6300.3002,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
1306922,2017395454,1313,0,ASSLT-NONAGG,1300,ASSAULT,10/24/2017,10/24/2017 08:04:00 PM,,40XX BLOCK OF E MADISON ST,C,C2,6300.3018,-122.280464172,47.634128571,"(47.634128571, -122.280464172)"
1310754,2017221222,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/19/2017,06/19/2017 04:30:00 PM,06/19/2017 07:00:00 PM,10XX BLOCK OF 23 AV E,C,C2,6400.3010,-122.302368164,47.628040314,"(47.628040314, -122.302368164)"
